iterations,time,accuracy
0,0.0,0.07291666666666667
21,2.0711357593536377,0.06770833333333333
42,2.9827520847320557,0.09375
63,4.072735786437988,0.10416666666666667
84,5.051712512969971,0.13020833333333334
105,5.910985231399536,0.109375
126,7.01001238822937,0.08333333333333333
147,7.9562835693359375,0.140625
168,9.042840242385864,0.10416666666666667
189,10.110300779342651,0.13541666666666666
210,11.128636360168457,0.08333333333333333
231,12.139681816101074,0.078125
252,13.147527933120728,0.11458333333333333
273,14.15996789932251,0.10416666666666667
294,15.152384281158447,0.08333333333333333
315,16.1207218170166,0.09375
336,16.92630934715271,0.08333333333333333
357,17.641855478286743,0.11458333333333333
378,18.59637475013733,0.09895833333333333
399,19.549569845199585,0.11979166666666667
420,20.576820850372314,0.109375
441,21.64555525779724,0.16666666666666666
462,22.65493416786194,0.11458333333333333
483,23.526939153671265,0.09895833333333333
504,24.441678285598755,0.11979166666666667
525,25.395115613937378,0.13541666666666666
546,26.394593238830566,0.125
567,27.357816457748413,0.14583333333333334
588,28.24398922920227,0.18229166666666666
609,29.20212984085083,0.15104166666666666
630,30.194146871566772,0.109375
651,31.15430521965027,0.15625
672,31.98363161087036,0.11979166666666667
693,32.83823323249817,0.16666666666666666
714,33.710328817367554,0.13541666666666666
735,34.767319202423096,0.140625
756,35.696781873703,0.109375
777,36.72417879104614,0.10416666666666667
798,37.516770362854004,0.08854166666666667
819,38.38648438453674,0.09895833333333333
840,39.20897912979126,0.15625
861,40.21965050697327,0.11458333333333333
882,41.21470856666565,0.16666666666666666
903,42.08458948135376,0.1875
924,43.05613303184509,0.234375
945,44.05304503440857,0.19270833333333334
966,44.977543354034424,0.171875
987,45.80014729499817,0.18229166666666666
1008,46.81637907028198,0.13020833333333334
1029,47.679502964019775,0.23958333333333334
1050,48.67588806152344,0.2552083333333333
1071,49.61534786224365,0.16145833333333334
1092,50.469937562942505,0.25
1113,51.4469530582428,0.21875
1134,52.38759112358093,0.25
1155,53.3213529586792,0.28125
1176,54.355021953582764,0.1875
1197,55.391844034194946,0.28125
1218,56.50077247619629,0.2552083333333333
1239,57.54060745239258,0.2864583333333333
1260,58.495038986206055,0.2864583333333333
1281,59.492531299591064,0.22395833333333334
1302,60.53361964225769,0.25
1323,61.490755558013916,0.328125
1344,62.446128368377686,0.296875
1365,63.50556516647339,0.3385416666666667
1386,64.49838972091675,0.3541666666666667
1407,65.5003457069397,0.359375
1428,66.57938480377197,0.3958333333333333
1449,67.50825953483582,0.3072916666666667
1470,68.35036277770996,0.328125
1491,69.46256637573242,0.4010416666666667
1512,70.45305562019348,0.3645833333333333
1533,71.39077258110046,0.4114583333333333
1554,72.35021328926086,0.4114583333333333
1575,73.24864530563354,0.4791666666666667
1596,74.22009491920471,0.4895833333333333
1617,75.10058069229126,0.5
1638,76.01814031600952,0.5104166666666666
1659,76.95207667350769,0.515625
1680,77.73929977416992,0.4947916666666667
1701,78.5497567653656,0.5729166666666666
1722,79.4647126197815,0.5520833333333334
1743,80.51272869110107,0.5885416666666666
1764,81.5025486946106,0.5729166666666666
1785,82.34004664421082,0.6145833333333334
1806,83.34314703941345,0.6302083333333334
1827,84.35844707489014,0.671875
1848,85.26946711540222,0.6302083333333334
1869,86.23371052742004,0.6041666666666666
1890,87.08152604103088,0.6979166666666666
1911,87.71984696388245,0.6927083333333334
1932,88.4329125881195,0.6979166666666666
1953,89.36194801330566,0.7604166666666666
1974,90.11646580696106,0.6614583333333334
1995,90.99179983139038,0.65625
2016,91.79805016517639,0.703125
2037,92.54627346992493,0.7708333333333334
2058,93.49792051315308,0.7552083333333334
2079,94.43806719779968,0.7135416666666666
2100,95.37269282341003,0.765625
2121,96.31411790847778,0.78125
2142,97.31144881248474,0.7604166666666666
2163,98.21889448165894,0.7552083333333334
2184,98.94643354415894,0.765625
2205,99.72047996520996,0.7916666666666666
2226,100.69619846343994,0.7708333333333334
2247,101.67698383331299,0.8333333333333334
2268,102.59313607215881,0.78125
2289,103.58645629882812,0.7916666666666666
2310,104.54344487190247,0.7916666666666666
2331,105.4992094039917,0.7708333333333334
2352,106.14405846595764,0.8177083333333334
2373,107.09371137619019,0.828125
2394,107.96921253204346,0.7916666666666666
2415,108.9718234539032,0.8177083333333334
2436,109.85312509536743,0.765625
2457,110.84716200828552,0.8125
2478,111.87381052970886,0.78125
2499,112.908212184906,0.7552083333333334
2520,113.88702869415283,0.8125
2541,114.91301202774048,0.8020833333333334
2562,115.96899509429932,0.828125
2583,116.81297779083252,0.8489583333333334
2604,117.85245394706726,0.78125
2625,118.80659508705139,0.8697916666666666
