iterations,time,accuracy
1.0,0.0,0.052083333333333336
22.0,1.4215388298034668,0.07291666666666667
43.0,1.7152719497680664,0.09895833333333333
64.0,2.0574264526367188,0.06770833333333333
85.0,2.3432605266571045,0.0625
106.0,2.617541790008545,0.078125
127.0,2.917900323867798,0.057291666666666664
148.0,3.242790460586548,0.140625
169.0,3.6153674125671387,0.16145833333333334
190.0,3.968116283416748,0.14583333333333334
211.0,4.235712766647339,0.11979166666666667
232.0,4.573809862136841,0.109375
253.0,4.863500356674194,0.19270833333333334
274.0,5.125414133071899,0.16666666666666666
295.0,5.429398536682129,0.20833333333333334
316.0,5.692586660385132,0.19270833333333334
337.0,6.01224422454834,0.203125
358.0,6.286158800125122,0.21875
379.0,6.518784999847412,0.20833333333333334
400.0,6.811425685882568,0.203125
421.0,7.066830635070801,0.203125
442.0,7.323570966720581,0.265625
463.0,7.630849599838257,0.2604166666666667
484.0,7.943409204483032,0.24479166666666666
505.0,8.22590708732605,0.23958333333333334
526.0,8.512742757797241,0.22395833333333334
547.0,8.79505705833435,0.328125
568.0,9.0577392578125,0.21875
589.0,9.312805652618408,0.2916666666666667
610.0,9.573116064071655,0.296875
631.0,9.835267066955566,0.3333333333333333
652.0,10.085294246673584,0.3229166666666667
673.0,10.33072280883789,0.3541666666666667
694.0,10.584052324295044,0.3229166666666667
715.0,10.872845888137817,0.3802083333333333
736.0,11.16136360168457,0.359375
757.0,11.460636377334595,0.3802083333333333
778.0,11.755830526351929,0.375
799.0,12.031991243362427,0.4114583333333333
820.0,12.39894700050354,0.3802083333333333
841.0,12.744300365447998,0.3385416666666667
862.0,13.058001518249512,0.40625
883.0,13.294909000396729,0.3489583333333333
904.0,13.556897401809692,0.4583333333333333
925.0,13.80362319946289,0.4895833333333333
946.0,14.093729257583618,0.46875
967.0,14.376753568649292,0.53125
988.0,14.622010231018066,0.5572916666666666
1009.0,14.925703287124634,0.5052083333333334
1030.0,15.186049699783325,0.4375
1051.0,15.502734184265137,0.453125
1072.0,15.786998748779297,0.4791666666666667
1093.0,16.059550285339355,0.4791666666666667
1114.0,16.324679851531982,0.5572916666666666
1135.0,16.719050884246826,0.5
1156.0,17.116578578948975,0.5677083333333334
1177.0,17.439430475234985,0.625
1198.0,17.814157485961914,0.5364583333333334
1219.0,18.104122161865234,0.5729166666666666
1240.0,18.42463207244873,0.5833333333333334
1261.0,18.740269422531128,0.5729166666666666
1282.0,19.031879663467407,0.609375
1303.0,19.3299663066864,0.5520833333333334
1324.0,19.62564468383789,0.6302083333333334
1345.0,19.977137804031372,0.625
1366.0,20.343027591705322,0.6614583333333334
1387.0,20.756848096847534,0.640625
1408.0,21.14590358734131,0.6822916666666666
1429.0,21.545980215072632,0.65625
1450.0,21.963411331176758,0.671875
1471.0,22.375184059143066,0.6145833333333334
1492.0,22.812745094299316,0.640625
1513.0,23.18396234512329,0.671875
1534.0,23.497234582901,0.7135416666666666
1555.0,23.754973888397217,0.65625
1576.0,24.012800931930542,0.7447916666666666
1597.0,24.263482570648193,0.765625
1618.0,24.51112413406372,0.7291666666666666
1639.0,24.746978282928467,0.765625
1660.0,24.999229907989502,0.734375
1681.0,25.24008536338806,0.7447916666666666
1702.0,25.496925354003906,0.7395833333333334
1723.0,25.808772325515747,0.7864583333333334
1744.0,26.090201139450073,0.7447916666666666
1765.0,26.34096336364746,0.7239583333333334
1786.0,26.640230655670166,0.796875
1807.0,26.986199617385864,0.8489583333333334
1828.0,27.302776098251343,0.7708333333333334
1849.0,27.613266468048096,0.8489583333333334
1870.0,27.91460084915161,0.734375
1891.0,28.259537935256958,0.7916666666666666
1912.0,28.545772790908813,0.765625
1933.0,28.822715759277344,0.8072916666666666
1954.0,29.18442392349243,0.8072916666666666
1975.0,29.497982263565063,0.8072916666666666
1996.0,29.814773559570312,0.828125
2017.0,30.121914863586426,0.8229166666666666
2038.0,30.45080280303955,0.78125
2059.0,30.744925498962402,0.8333333333333334
2080.0,31.017311811447144,0.7552083333333334
2101.0,31.255059957504272,0.8072916666666666
